Bundesland;Universität;Jahr;Name des Gebers;Geld-/Sachspende;Art der Leistung;Wert;Hinweis;Alternativname;;;
;;2008-2009;Ludwig-Heidenhain-Stiftung;Geldleistung;Spende;60000;Stipendien;;;;
;;2008-2009;Dr. Inge Michler;Geldleistung;Schenkung;9660;Fachbücher;;;;
;;2008-2009;Qualifizierungszentrum d. W.;Geldleistung;Spende;10000;Projekt Gründung CfE (Centre for Entrepreneurship);;;;
;;2008-2009;Sparkasse Märkisch-Oderland;Geldleistung;Spende;10000;Projekt Gründung CfE;;;;
;;2008-2009;Sparkasse Oder-Spree;Geldleistung;Spende;15000;Projekt CfE;;;;
;;2008-2009;Hortense von Heppe;Geldleistung;Spende;20000;Bibliotheks-Projekte;;;;
;;2008-2009;PrincewaterhouseCoopers AG;Geldleistung;Spende;34740;Förderung Doktorandenstelle;;;;
;;2008-2009;Deutsche Bank;Geldleistung;Spende;130298;Graduiertenkolleg;;;;
;;2008-2009;Ebelin und Gerd Bucerius;Geldleistung;Spende;192000;Stiftungsprofessur;;;;
;;2010;Ebelin und Gerd Bucerius;Spende;Geldleistung;75000;Stiftungsprofessur;;;;
;;2010;Dr. Gerd Röhnelt;Spende;Geldleistung;6600;Projekt Genussrechtssanierung;;;;
;;2010;Stiftung der Sparkasse Oder-Spree;Spende;Geldleistung;5000;Projekt Frankfurter Akzente;;;;
;;2010;Stahl-Stiftung;Spende;Geldleistung;12000;Projekt Kleist's Verlobung;;;;
;;2010;Biologische Heilmittel GmbH;Spende;Geldleistung;5000;Projekt WHO Kongress;;;;
;;2010;PricewaterhouseCoopers;Spende;Geldleistung;19400,01;Förderung Doktorandenstelle;;;;
;;2010;PricewaterhouseCoopers;Spende;Geldleistung;5300;Förderung wiss. Nachwuchs;;;;
;;2010;Gabriella Mebus-Pleuger;Spende;Geldleistung;200000;Vermögensstock;;;;
;;2010;Ludwig-Heidenhain-Stiftung;Spende;Geldleistung;60000;Stipendien;;;;
;;2010;Braunschweiger Zeitungsverlag GmbH;Spende;Geldleistung;32400;Stipendien;;;;
;;2010;Mebus-Pleuger, Gabriella;Spende;Geldleistung;33000;Stipendien;;;;
;;2010;Preussische Genossenschaft - Johanniterorden;Spende;Geldleistung;10250;Stipendien;;;;
;;2010;Lions-Club Frankfurt (Oder);Spende;Geldleistung;8000;Stipendien;;;;
;;2011;Ebelin und Gerd Bucerius;Spende;Geldleistung;75000;Stiftungsprofessur;;;;
;;2011;Claus Detjen;Spende;Geldleistung;5000;Projekt Viadrina Preis;;;;
;;2011;Verlag Norman Rentrop;Spende;Geldleistung;12000;Projekt Medienrecht;;;;
;;2011;Dieter-Schwarz-Stiftung;Spende;Geldleistung;213775;Projekt Graduiertenkolleg DCR;;;;
;;2011;PricewaterhouseCoopers;Spende;Geldleistung;25600;Förderung Doktorandenstelle;;;;
;;2011;PricewaterhouseCoopers;Spende;Geldleistung;6800;Förderung wiss. Nachwuchs;;;;
;;2011;Förderkreis;Spende;Geldleistung;5000;Eröffnung Akad. Jahr/20 Jahre Uni;;;;
;;2011;Hans Gottschalk-Stiftung;Spende;Geldleistung;28000;Stipendien;;;;
;;2011;Ludwig-Heidenhain-Stiftung;Spende;Geldleistung;45000;Stipendien;;;;
;;2011;Mebus-Pleuger, Gabriella;Spende;Geldleistung;30000;Stipendien;;;;
;;2011;Rotary International Distrikt 1940;Spende;Geldleistung;12600;Stipendien;;;;
;;2011;Preussische Genossenschaft - Johanniterorden;Spende;Geldleistung;13500;Stipendien;;;;
;;2011;SpaceMed AG;Sponsoring;Geldleistung;69809,16;Projekt INTRAG (Institut für transkulturelle Gesundheitswissenschaften);;;;
;;2011;Pekana Naturheilmittel GmbH;Sponsoring;Geldleistung;83333,33;Projekt INTRAG/Juniorprofessur;;;;
;;2011;Biologische Heilmittel GmbH;Sponsoring;Geldleistung;100000;Projekt INTRAG/Stiftungsprofessur;;;;
;;2011;NSA AG;Sponsoring;Geldleistung;50000;Projekt INTRAG;;;;
;;2011;Ernst & Young GmbH;Sponsoring;Geldleistung;5000;Projekt zur Finanzierung Literatur;;;;
;;2011;Prof. Dr. Kienapfel, Diethelm;Schenkung;Sachleistung;9835;Fachbücher;;;;
;;2010-2011;Sparkasse Oder-Spree;;Geldleistung;15000;Projekt Gründung CfE;;;;
;;2010-2011;IHK Ostbrandenburg;;Geldleistung;5000;Projekt Gründung CfE;;;;
;;2010-2011;Sparkasse Märkisch-Oderland;;Geldleistung;10000;Projekt Gründung CfE;;;;
;;2010-2011;Techniker Krankenkasse Berlin;;Geldleistung;8000;Projekt Studierende;;;;
;;2010-2011;Sparkasse Oder-Spree;;Geldleistung;5000;Projekt Gründung CfE (Centre for Entrepreneurship);;;;
;;2010-2011;Sparkasse Märkisch-Oderland;;Geldleistung;5000;Projekt Gründung CfE (Centre for Entrepreneurship);;;;
;;2012;Ebelin und Gerd Bucerius;Geldleistung;Spende;37500;Stiftungsprofessur;;;;
;;2012;Friede Springer-Stiftung;Geldleistung;Spende;138375;Stiftungsprofessur;;;;
;;2012;Stifterverband für die Deutsche Wissenschaft;Geldleistung;Spende;15000;"Projekt Historical Dream
Team";;;;
;;2012;Hanse-Club;Geldleistung;Spende;6000;Projekt Viadrina Preis;;;;
;;2012;Claus Detjen;Geldleistung;Spende;5000;Projekt Viadrina Preis;;;;
;;2012;Techniker Krankenkasse;Geldleistung;Spende;8000;Projekt Studierende;;;;
;;2012;Dieter-Schwarz-Stiftung;Geldleistung;Spende;512984;Projekt Graduiertenkolleg DCR;;;;
;;2012;PrincewaterhouseCoopers AG;Geldleistung;Spende;26200;"Förderung Doktoran-
denstelle";;;;
;;2012;Sparkasse Oder-Spree;Geldleistung;Spende;5000;Projekt Gründung CfE;;;;
;;2012;Sparkasse Märkisch-Oderland;Geldleistung;Spende;5000;Projekt Gründung CfE;;;;
;;2012;Förderkreis;Geldleistung;Spende;5000;"Eröffnung
Akademisches Jahr / 20 Jahre Uni";;;;
;;2012;Kusala Foundation;Geldleistung;Spende;9400;"Projekt
Deconstruction of Self";;;;
;;2012;Quantac GmbH;Geldleistung;Spende;9000;"Promotionsprojekt
Naturheilkunde";;;;
;;2012;Ludwig-Heidenhain-Stiftung;Geldleistung;Spende;60000;Stipendien;;;;
;;2012;Mebus-Pleuger, Gabriella;Geldleistung;Spende;33000;Stipendien;;;;
;;2012;Kurierverlags GmbH & Co. KG;Geldleistung;Spende;25000;Stipendien;;;;
;;2012;"Rotary International Distrikt
1940";Geldleistung;Spende;25200;Stipendien;;;;
;;2012;Preussische Genossenschaft - Johanniterorden;Geldleistung;Spende;8250;Stipendien;;;;
;;2012;EKO-Stiftung Bildung Brandenburg;Geldleistung;Spende;9000;Stipendien;;;;
;;2012;Pekana Naturheilmittel GmbH;Geldleistung;Sponsoring;87500;Projekt INTRAG;;;;
;;2012;Biologische Heilmittel GmbH;Geldleistung;Sponsoring;100000;Projekt INTRAG;;;;
;;2012;National Safety Associates (NSA AG);Geldleistung;Sponsoring;25000;Projekt INTRAG;;;;
;;2012;KELSO Institut;Geldleistung;Sponsoring;83510;Stiftungsprofessur;;;;
;;2012;Weber, Anne-Christine;Sachleistung;Schenkung;5327;Fachbücher;;;;
;;2013;Friede Springer-Stiftung;Geldleistung;Spende;212728,75;Stiftungsprofessur;;;;
;;2013;Hanse-Club;Geldleistung;Spende;6000;Projekt Viadrina Preis;;;;
;;2013;Trnd AG;Geldleistung;Spende;59400;Projekt Management;;;;
;;2013;H. u. E. Weichmann-Stiftung;Geldleistung;Spende;7697,81;Projekt Gedächtnis & Gewalt;;;;
;;2013;"PrincewaterhouseCoopers
AG";Geldleistung;Spende;6750;Förderung Doktorandenstelle;;;;
;;2013;Sparkasse Oder-Spree;Geldleistung;Spende;5000;Projekt Gründung CfE;;;;
;;2013;Sparkasse Märkisch-Oderland;Geldleistung;Spende;5000;Projekt Gründung CfE;;;;
;;2013;Oberberg Stiftung;Geldleistung;Spende;18000;"Projekt
Empirische Untersuchung";;;;
;;2013;Ludwig-Heidenhain-Stiftung;Geldleistung;Spende;79650;Stipendien;;;;
;;2013;Mebus-Pleuger, Gabriella;Geldleistung;Spende;38400;Stipendien;;;;
;;2013;"Rotary International Distrikt
1940";Geldleistung;Spende;30600;Stipendien;;;;
;;2013;Preussische Genossenschaft - Johanniterorden;Geldleistung;Spende;12000;Stipendien;;;;
;;2013;Deutsche Kreditbank;Geldleistung;Spende;9000;Stipendien;;;;
;;2013;Pekana Naturheilmittel GmbH;Geldleistung;Sponsoring;100000;Projekt INTRAG;;;;
;;2013;Biologische Heilmittel GmbH;Geldleistung;Sponsoring;100000;"Projekt
INTRAG/Stiftungsprofessur";;;;
;;2013;KELSO Institut;Geldleistung;Sponsoring;76030;Stiftungsprofessur;;;;
;Fachhochschule Brandenburg;2006-2007;FLUID TEAM GmbH;Sachleistung;Spende;5911,92;5 Servoventile;;;;
;;2006-2007;Volkswagen;Sachleistung;Spende;7696,18;gebrauchter Golf 2.0 FSI GTI zur Förderung von Wissenschaft und Forschung;Volkswagen AG;;;
;;2008-2009;Deutsche Bundesbank;Geldleistung;Spende;6000;Förderung der Volks- und Berufsausbildung einschließlich der Studentenhilfe;;;;
;;2008-2009;Deutsche Telekom;Geldleistung;Spende;15500;Förderung der Volks- und Berufsausbildung einschließlich der Studentenhilfe;T-Systems GEI GmbH;;;
;;2008-2009;StWB – Städtische Werke Brandenburg;Geldleistung;Spende;31100;Förderung der Volks- und Berufsausbildung einschließlich der Studentenhilfe;;;;
;;2010;Städtische Klinikum Brandenburg GmbH;Geldleistung;Spende;53731,11;Personalkosten für die Stif- tungsprofessur Medizininfor- matik (Professor und Mitar- beiter);;;;
;;2010;StWB – Städtische Werke Brandenburg;Geldleistung;Spende;15000;Unterstützung 2010 HdkF (Stiftung der kleinen For- scher);;;;
;;2010;Stifterverband für die Deutsche Wissenschaft;Geldleistung;Spende;25000;Spende Diversity GE 23.08.1;;;;
;;2011;Industrieelektronik Brandenburg GmbH;Geldleistung;Spende;5000;Forschungsförderung;;;;
;;2011;Städtische Klinikum Brandenburg GmbH;Geldleistung;Spende;94399,02;Stiftungsprofessur Klinikum;;;;
;;2011;Städtische Klinikum Brandenburg GmbH;Geldleistung;Spende;97120,51;Stiftungsprofessur Klinikum;;;;
;;2011;StWB – Städtische Werke Brandenburg;Geldleistung;Spende;10000;Spende 2011 HdkF (Stiftung Haus der kleinen Forscher);;;;
;;2011;Verband der Bahnindustrie in Deutschland (VDB) e.V.;Geldleistung;Spende;90000;Stiftungsprofessur Klinikum;;;;
;;2011;Scansonic IPT GmbH;Sachleistung;Spende;26775;Wissenschaft und Forschung;;;;
;;2012;Verband der Bahnindustrie in Deutschland (VDB) e.V.;Geldleistung;Spende;116000;Stiftungsprofessur Eco Rail Initiative;;;;
;;2012;Prof. Kell, Gerhard;Geldleistung;Spende;20000;Spende IP11;;;;
;;2013;Verband der Bahnindustrie in Deutschland (VDB) e.V.;Geldleistung;Spende;200000;Stiftungsprofessur Eco Rail Initiative;;;;
;FH Potsdam;2006-2007;GMG GmbH & Co. KG;Sachleistung;Spende;6670;Software;;;;
;;2006-2007;Klaus Krone Stiftung;Geldleistung;Spende;102258,12;Krone-Professur;;;;
;;2006-2007;Funkwerk Dabendorf;Geldleistung;Spende;5000;Vergabe eines Stipendiums;;;;
;;2008-2009;Stiftung van Meeteren;Geldleistung;Spende;5000;Spende für Projekt „Begehbare Kunstwerke“;;;;
;;2008-2009;Fridericus Servicegesellschaft der Preußischen Schlösser und Gärten;Geldleistung;Spende;5000;Spende für Projekt „StudentenHolz“;;;;
;;2008-2009;Stiftung Preußische Schlösser und Gärten;Geldleistung;Spende;5000;Spende für Projekt „StudentenHolz“;;;;
;;2008-2009;Hamburger Stiftung zur Förderung von Wissenschaft und Kultur;Geldleistung;Spende;135000;Zuwendung Stiftungsprofessur Siegmund Freud;;;;
;;2010;Hamburger Stiftung zur Förderung von Wissenschaft und Kultur;Geldleistung;Spende;135000;"Projekt ""BABEK""";;;;
;;2011;Hamburger Stiftung zur Förderung von Wissenschaft und Kultur;Geldleistung;Spende;101250;"Projekt ""BABEK""";;;;
;;2012;Hamburger Stiftung zur Förderung von Wissenschaft und Kultur;Geldleistung;Spende;67500;Fachbereich 1, Stiftungsprofessur;;;;
;;2012;Hamburger Stiftung zur Förderung von Wissenschaft und Kultur;Geldleistung;Spende;23000;Fachbereich 1, Stiftungsprofessur;;;;
;;2012;Deutsche Kreditbank;Sachleistung;Sponsoring;10000;"Fachbereich 4, Applaus
2012";;;;
;;2012;Stifterverband für die Deutsche Wissenschaft;Geldleistung;Spende;70000;InterFlex;;;;
;;2013;Stifterverband für die Deutsche Wissenschaft;Geldleistung;Spende;25000;Fachbereich 4 - MOOC-Projekt;;;;
;;2013;"Hamburger Stiftung zur För-
derung von Wissenschaft und Kultur";Geldleistung;Spende;24920;"Fachbereich 1 - ""Untersu-
chung von Bindungsrepräsen- tanzen""";;;;
;;2013;FSB Franz Schneider Brakel GmbH & Co. KG;Geldleistung;Spende;5400;Deutschlandstipendium;;;;
;;2013;complan Kommunalberatung GmbH;Geldleistung;Spende;5400;Deutschlandstipendium;;;;
;Hochschule für Film und Fernsehen in Potsdam-Babelsberg;2006-2007;DVS Digital Video Systems GmbH;Sachleistung;Sponsoring;8330;Bereitstellung von Technik (DVS Clipster) für Weiterbildungsveranstaltung Insight Out 2007;;;;
;;2006-2007;Cine Plus Media Service GmbH & Co.KG;Sachleistung;Sponsoring;10567;Bereitstellung von Technik (HD Cam Maz HDW-F500) für Weiterbildungsveran- staltung Insight Out 2007;;;;
;;2006-2007;RTL Television GmbH Köln;Geldleistung;Spende;10000;finanzielle Unterstützung für studiengangsrelevante Aufwendungen und Ausbildungsförderung des Stg. Filmund Fernsehproduktion;;;;
;;2006-2007;RA Brehm & von Moers, Berlin;Geldleistung;Spende;5000;"studentische Produktion ""I don't feel like dancing""";;;;
;;2006-2007;Star Entertainment GmbH, Berlin;Geldleistung;Spende;7500;"studentische Produktion ""I don't feel like dancing""";;;;
;;2006-2007;Aktion Gemeinsinn e. V., Berlin;Geldleistung;Spende (Zuschuss);5000;"4 studentische Kurzfilme zum Thema ""Mach dich unsterblich, werde Vater""";;;;
;;2006-2007;Checkpoint Charly Stiftung, Berlin;Geldleistung;Spende (Zuschuss);5000;"studentische Produktion ""I don't feel like dancing""";;;;
;;2006-2007;s´kudi optix GmbH, Berlin;Sachleistung;Spende;7200;"Vermietung von 3 Großbildund 6 Kleinbildprojektoren für das SzenografieDiplom ""We have got something to declare""";;;;
;;2008-2009;Mankiewicz Gebr. & Co. Hamburg;Geldleistung;Spende;6000;Spende für studentische Produktion „JANUS“;;;;
;;2008-2009;CIC Group Immobilienentwicklungsgesellschaft mbH Berlin;Geldleistung;Spende;7000;Spende für Veranstaltung „Verleihung Babelsberger Medienpreis“;;;;
;;2008-2009;RTL Television GmbH Köln;Geldleistung;Spende;10000;Spende für Ausbildungsförderung Studiengang - Produktion;;;;
;;2008-2009;Vattenfall;Geldleistung;Sponsoring;11900;Sponsoring für Veranstaltung „Verleihung Babelsberger Medienpreis;Vattenfall Europe AG, Berlin;;;
;;2008-2009;Vattenfall;Geldleistung;Sponsoring;17255;Sponsoring Filmemacher Potsdam 2008;Vattenfall Europe AG, Berlin;;;
;;2008-2009;VFF Verwertungsgesellschaft der Film und Fernsehproduzenten mbH München;Geldleistung;Spende;18000;Spende für studentische Produktion „Frag Finn“;;;;
;;2010;AGICOA Urheberrechtsschutz GmbH München;Geldleistung;Spende;250000;Zuwendung zur generellen Unterstützung des Erich Pommer Instituts;;;;
;;2010;GWFF München (Gesellschaft zur Wahrnehmung von Film- und Fernsehrechten mbH);Geldleistung;Spende;250000;Zuwendung zur generellen Unterstützung des Erich Pommer Instituts;;;;
;;2010;GWFF München (Gesellschaft zur Wahrnehmung von Film- und Fernsehrechten mbH);Geldleistung;Sponsoring;6134;"Sponsoring für Veranstaltung ""Verleihung Babelsberger Medienpreise""";;;;
;;2010;Vattenfall;Geldleistung;Sponsoring;10000;"Sponsoring für Veranstaltung ""Verleihung Babelsberger Medienpreise""";Vattenfall Europe AG Berlin;;;
;;2010;Filmpark Babelsberg GmbH, Potsdam;Geldleistung;Spende;12000;"Spende für das Projekt ""Filmjahr Potsdam-Babelsberg 2011""";;;;
;;2010;Band Pro;Sachleistung;Sponsoring;8100;"Bereitstellung von Technik für Weiterbildungsveranstaltung ""Insight Out 2010""";;;;
;;2011;GWFF München (Gesellschaft zur Wahrnehmung von Film- und Fernsehrechten mbH);Geldleistung;Spende;250000;Zuwendung zur generellen Unterstützung des Erich Pommer Instituts;;;;
;;2011;AGICOA Urheberrechtsschutz GmbH München;Geldleistung;Spende;250000;Zuwendung zur generellen Unterstützung des Erich Pommer Instituts;;;;
;;2011;VFF Verwertungsgesellschaft der Film und Fernsehproduzenten mbH München;Geldleistung;Sponsoring;9692,44;"Sponsoring für Weiterbil- dungsveranstaltung ""Insight Out 2011""";;;;
;;2011;Vattenfall;Geldleistung;Sponsoring;10000;"Sponsoring für die Veranstaltung ""Deutscher Kurzfilmpreis 2011""";Vattenfall Europe AG Berlin;;;
;;2011;Filmpark Babelsberg GmbH, Potsdam;Geldleistung;Spende;12000;"Spende für das Projekt ""Filmjahr Potsdam-Babelsberg 2011""";;;;
;;2011;omstudios GbR, Berlin;Sachleistung;Spende;6505,73;"Vermietung von Kameras und Kamerazubehör für die studentische Produktion ""Personality Shop""";;;;
;;2012;Volkswagen;Geldleistung;Spende;14000;"Übersetzung wissenschaftliche Publikation ""Sprachversionsfilme""";Volkswagenstiftung, Hannover;;;
;;2012;VFF Verwertungsgesellschaft der Film und Fernsehproduzenten mbH München;Geldleistung;Sponsoring;7500;"Förderung des Buchprojektes ""s3Dnow"" für Weiterbildungsver- anstaltung ""Insight Out""";;;;
;;2012;"Gesellschaft von Freunden der
HFF e.V.
(hier: Förderung durch Medien- board Berlin-Brandenburg)";Geldleistung;Spende;22390,78;"Weiterbildungsveran-
staltung ""Insight Out"" 2016";;;;
;;2012;Camelot Broadcast Service GmbH Berlin;Sachleistung;Sponsoring;25000;"Weiterbildungsveranstaltung ""Insight Out"" 2018";;;;
;;2012;Vattenfall;Geldleistung;Sponsoring;10000;"Internationales Studentenfilmfestival ""SehSüchte""";Vattenfall Europe Sales & Services GmbH, Berlin;;;
;;2012;Gesellschaft von Freunden der HFF e.V. (hier: Förderung durch Medienboard Berlin-Brandenburg);Geldleistung;Spende;8405;"Veranstaltung ""Babelsberger Medienpreise""";;;;
;;2012;GWFF München (Gesellschaft zur Wahrnehmung von Film- und Fernsehrechten mbH);Geldleistung;Spende;7200;Grundfinanzierung des Deutschlandstipendiums gemäß Stipendienprogramm-Gesetz (StipG);;;;
;;2012;KaGo & Hammerschmidt GmbH Wunsiedel;Sachleistung;Spende;19660;"Studentische Produktion ""The Sqounk""";;;;
;;2012;MAZOTTI ACTION Berlin;Geldleistung;Spende;9026;"Studentische Produktion ""The Sqounk""";;;;
;;2013;Gesellschaft zur Wahrnehmung von Film- und Fernsehrechten mbH München;Geldleistung;Spende;5400;Grundfinanzierung des Deutschlandstipendiums gemäß Stipendienprogramm-Gesetz (StipG);;;;
;;2013;Gesellschaft zur Wahrnehmung von Film- und Fernsehrechten mbH München;Geldleistung;Spende;20000;Zuwendung zur Einrichtung eines Härtefall-Fonds für Studierende der HFF;;;;
;;2008-2009;WestLB;Geldleistung;Sponsoring;8000;24. Jahrestag der Kanzlerinnen der Fachhochschulen der Bundesrepublik;;;; 
;;2010-2011;Dieter Conle;Geldleistung;Spende;8000;Zuwendung zur Förderung von Wissenschaft und Forschung (Deutschlandstipendium);;;;
;;2012;Sparkasse Barnim;Geldleistung;Sponsoring;5000;"Bundesdekanekonfe-
renz";;;;
;;2012;Dieter Conle;Geldleistung;Spende;8000;Deutschlandstipendium;;;;
;;2012;"Gesellschaft für Leben und Ge-
sundheit mbH";Geldleistung;Spende;5400;Deutschlandstipendium;;;;
;;2012;Sparkasse Uckermark;Geldleistung;Spende;12000;Deutschlandstipendium;;;;
;;2012;Ostdeutscher Sparkassenverband;Geldleistung;Spende;9000;Deutschlandstipendium;;;;
;;2012;"Die Wirtschafts- und Wissen-
schaft – e.G. (DWW)";Geldleistung;Spende;5000;Produktivitätsforschung;;;;
;;2012;Prof. Dr. Jörn Mallok;Geldleistung;Spende;10000;Produktivitätsforschung;;;;
;;2013;"Sparkassenstiftung zur Förde-
rung der Wissenschaft";Geldleistung;Spende;6300;Deutschlandstipendium;;;;
;;2013;"Ostdeutscher Sparkassenver-
band";Geldleistung;Spende;9000;Deutschlandstipendium;;;;
;;2013;Firmengruppe Dieter Conle;Geldleistung;Spende;10000;Deutschlandstipendium;;;;
;;2013;GLG GmbH;Geldleistung;Spende;7200;Deutschlandstipendium;;;;
;Hochschule Lausitz;2006-2007;J. Hübner Fabrik elektrische Geräte GmbH;Sachleistung;Spende;14906,69;Handmessgerät f. Hübner Impulsgeber;;;;
;;2006-2007;Institut für Weiterbildung e.V.;Geldleistung;Spende;9519,03;Förderung von Wissenschaft, Lehre und Forschung;;;;
;;2006-2007;Joh. Hübner Stiftung;Geldleistung;Spende;25000;Förderung von Wissenschaft, Lehre und Forschung;;;;
;;2006-2007;Kjellberg-Stiftung;Geldleistung;Spende;6000;Förderung von Wissenschaft, Lehre und Forschung;;;;
;;2006-2007;Förderverein FH Lausitz e.V.;Geldleistung;Spende;11300;Förderung von Wissenschaft, Lehre und Forschung;;;;
;;2006-2007;Vattenfall;Geldleistung;Spende;17700;Förderung von Wissenschaft, Lehre und Forschung;Vattenfall Europe Mining AG;;;
;;2006-2007;Sparkasse Niederlausitz;Geldleistung;Spende;19525;Förderung von Wissenschaft, Lehre und Forschung;;;;
;;2006-2007;Sparkasse Spree-Neiße;Geldleistung;Spende;21100;Förderung von Wissenschaft, Lehre und Forschung;;;;
;;2006-2007;Vattenfall;Geldleistung;Spende;106250;Förderung von Wissenschaft, Lehre und Forschung;Vattenfall Europe Generation AG & Co. KG;;;
;;2006-2007;EMIS Electrics GmbH;Geldleistung;Spende;12550;Förderung von Wissenschaft, Lehre und Forschung;;;;
;;2006-2007;Zeppelin Materials Handling GmbH, Freital;Geldleistung;Spende;18000;Förderung von Wissenschaft, Lehre und Forschung;;;;
;;2008-2009;Vattenfall;Geldleistung;Sponsoring;5000;Solarboot für Lausitzer Seenland;Vattenfall Europe AG;;;
;;2008-2009;Kjellberg-Stiftung;Geldleistung;Spende;5000;Förderung von Wissenschaft, Lehre und Forschung;;;;
;;2008-2009;Sparkasse Niederlausitz;Geldleistung;Spende;5000;Förderung von Wissenschaft, Lehre und Forschung;;;;
